,NTACode,yearMonth,subwayExits,subwayEntries
2103,MN34,201704,1835322.0,2809684.0
2104,MN34,201705,1986876.0,3042001.0
2105,MN34,201706,1037746.0,1571780.0
2106,MN34,201707,1825044.0,2627919.0
2107,MN34,201708,15927841.559027778,120833415.4670139
2108,MN34,201709,1474237.0,2216902.0
2109,MN34,201710,2003846.0,3010153.0
2110,MN34,201711,2403386.0,6259558.0
2111,MN34,201712,1000643.0,1454885.0
2112,MN35,201601,822622.0,1532960.0
2113,MN35,201602,808949.0,1501395.0
2114,MN35,201603,874968.0,1683463.0
2115,MN35,201604,795665.0,1590242.0
2116,MN35,201605,3157046.0486111105,2551941.4270833335
2117,MN35,201606,3157046.0486111105,8525965.25
2118,MN35,201607,7938970.0,4949109.0
2119,MN35,201608,756275.0,1497064.0
2120,MN35,201609,798009.0,1593678.0
2121,MN35,201610,789793.0,1544052.0
2122,MN35,201611,868715.0,1640302.0
2123,MN35,201612,665113.0,1247609.0
2124,MN35,201701,863608.0,1598988.0
2125,MN35,201702,536709.0,1068314.0
2126,MN35,201703,659182.0,1292733.0
2127,MN35,201704,787282.0,1538069.0
2128,MN35,201705,857929.0,1689139.0
2129,MN35,201706,434879.0,872955.0
2130,MN35,201707,700319.0,1422168.0
2131,MN35,201708,725910.0,1485481.0
2132,MN35,201709,624551.0,1233686.0
2133,MN35,201710,857300.0,1681306.0
2134,MN35,201711,866616.0,1640109.0
2135,MN35,201712,431023.0,812626.0
2136,MN36,201601,785874.0,1303672.0
2137,MN36,201602,798570.0,1331751.0
2138,MN36,201603,848599.0,1452811.0
2139,MN36,201604,772338.0,1341032.0
2140,MN36,201605,852507.0,1877920.0
2141,MN36,201606,420536.0,722187.0
2142,MN36,201607,611583.0,1016629.0
2143,MN36,201608,788754.0,1307269.0
2144,MN36,201609,1191034.3177083333,1598599.1996527778
2145,MN36,201610,811596.0,1423140.0
2146,MN36,201611,825159.0,1383421.0
2147,MN36,201612,623484.0,1041660.0
2148,MN36,201701,828390.0,1356241.0
2149,MN36,201702,555237.0,942717.0
2150,MN36,201703,630521.0,1091196.0
2151,MN36,201704,745262.0,1305555.0
2152,MN36,201705,784785.0,1407138.0
2153,MN36,201706,416308.0,737922.0
2154,MN36,201707,694591.0,1213663.0
2155,MN36,201708,724772.0,1276863.0
2156,MN36,201709,576884.0,1037151.0
2157,MN36,201710,793068.0,1427084.0
2158,MN36,201711,769856.0,1382006.0
2159,MN36,201712,386849.0,709192.0
2160,MN40,201601,854743.0,1003163.0
2161,MN40,201602,967234.0,1129860.0
2162,MN40,201603,1102035.0,1276634.0
2163,MN40,201604,981633.0,1159855.0
2164,MN40,201605,1021992.0,1196220.0
2165,MN40,201606,543348.0,622041.0
2166,MN40,201607,703367.0,800092.0
2167,MN40,201608,1078460.0,1389101.0
2168,MN40,201609,1043528.0,1246162.0
2169,MN40,201610,1041424.0,1225493.0
2170,MN40,201611,6687277.0,2193860.6259403937
2171,MN40,201612,697479.0,842800.0
2172,MN40,201701,1238837.0,1328650.0
2173,MN40,201702,902934.0,996020.0
2174,MN40,201703,1058830.0,1196691.0
2175,MN40,201704,1290424.0,1405403.0
2176,MN40,201705,1383508.0,1546418.0
2177,MN40,201706,670447.0,765715.0
2178,MN40,201707,124342190.79166667,1305847.0
2179,MN40,201708,40011401.28298611,3978716.022569444
2180,MN40,201709,2576584.0,8884758.0
2181,MN40,201710,1514025.0,1828132.0
2182,MN40,201711,1390820.0,1639817.0
2183,MN40,201712,679948.0,786478.0
2184,MN99,201601,793453.0,1299034.0
2185,MN99,201602,1408869.8194444443,3214862.125
2186,MN99,201603,700587.0,1357234.0
2187,MN99,201604,683189.0,1193115.0
2188,MN99,201605,715630.0,1228943.0
2189,MN99,201606,470448.0,709221.0
2190,MN99,201607,670950.0,993974.0
2191,MN99,201608,862275.0,1259024.0
2192,MN99,201609,2645382.0,2420915.8802083335
2193,MN99,201610,940663.0,1447360.0
2194,MN99,201611,843742.0,1284965.0
2195,MN99,201612,641425.0,973041.0
2196,MN99,201701,770903.0,1170410.0
2197,MN99,201702,493873.0,758172.0
2198,MN99,201703,646690.0,1000677.0
2199,MN99,201704,5683469.0,2420915.8802083335
2200,MN99,201705,982467.0,1503008.0
2201,MN99,201706,1879590.6666666667,3058971.0
2202,MN99,201707,851938.0,1287462.0
2203,MN99,201708,820474.0,1258874.0
2204,MN99,201709,666558.0,1022095.0
2205,MN99,201710,1064391.0,1518333.0
2206,MN99,201711,899969.0,1286616.0
2207,MN99,201712,428952.0,649406.0
2208,QN10,201601,34268.0,37342.0
2209,QN10,201602,34766.0,38968.0
2210,QN10,201603,41010.0,46257.0
2211,QN10,201604,37903.0,43505.0
2212,QN10,201605,47912.0,54494.0
2213,QN10,201606,36543.0,41017.0
2214,QN10,201607,54840.0,61902.0
2215,QN10,201608,68261.0,75823.0
2216,QN10,201609,48511.0,55791.0
2217,QN10,201610,40759.0,46676.0
2218,QN10,201611,37938.0,42595.0
2219,QN10,201612,27178.0,31312.0
2220,QN10,201701,60543.583333333336,73436.375
2221,QN10,201702,24960.0,28513.0
2222,QN10,201703,30917.0,35160.0
2223,QN10,201704,37280.0,41851.0
2224,QN10,201705,41534.0,45994.0
2225,QN10,201706,31296.0,35860.0
2226,QN10,201707,68305.0,79151.0
2227,QN10,201708,59404.0,66650.0
2228,QN10,201709,33841.0,38013.0
2229,QN10,201710,40770.0,46648.0
2230,QN10,201711,36270.0,40377.0
2231,QN10,201712,19487.0,20752.0
2232,QN12,201601,317433.0,330518.0
2233,QN12,201602,326589.0,342302.0
2234,QN12,201603,345973.0,380728.0
2235,QN12,201604,311603.0,351332.0
2236,QN12,201605,340456.0,381353.0
2237,QN12,201606,190522.0,213194.0
2238,QN12,201607,272760.0,298298.0
2239,QN12,201608,355497.0,392417.0
2240,QN12,201609,342250.0,384563.0
2241,QN12,201610,328419.0,373461.0
2242,QN12,201611,338239.0,367175.0
2243,QN12,201612,254146.0,285563.0
2244,QN12,201701,325558.0,360218.0
2245,QN12,201702,226122.0,256760.0
2246,QN12,201703,242625.0,287378.0
2247,QN12,201704,274680.0,333437.0
2248,QN12,201705,309747.0,373837.0
2249,QN12,201706,174336.0,209955.0
2250,QN12,201707,319757.0,381684.0
2251,QN12,201708,361143.625,370608.2083333333
2252,QN12,201709,237636.0,288326.0
2253,QN12,201710,314301.0,380084.0
2254,QN12,201711,305386.0,355680.0
2255,QN12,201712,123249.0,156218.0
2256,QN17,201601,414015.0,945756.0
2257,QN17,201602,423067.0,959002.0
2258,QN17,201603,1246567.0,2572095.0
2259,QN17,201604,436391.0,1002449.0
2260,QN17,201605,17516927.0,7868681.344401042
2261,QN17,201606,27082280.25,36542372.375
2262,QN17,201607,456073.0,1274471.0
2263,QN17,201608,424160.0,970913.0
2264,QN17,201609,436297.0,1001668.0
2265,QN17,201610,439358.0,1000230.0
2266,QN17,201611,451719.0,1050364.0
2267,QN17,201612,320437.0,760536.0
2268,QN17,201701,423403.0,974538.0
2269,QN17,201702,304956.0,688626.0
2270,QN17,201703,5192848.802083333,15036132.890625
2271,QN17,201704,426473.0,954253.0
2272,QN17,201705,480853.0,1053074.0
2273,QN17,201706,248157.0,541181.0
2274,QN17,201707,451166.0,1118266.0
2275,QN17,201708,434437.0,1002624.0
2276,QN17,201709,346359.0,750281.0
2277,QN17,201710,468327.0,1025544.0
2278,QN17,201711,448432.0,978283.0
2279,QN17,201712,223500.0,505829.0
2280,QN18,201601,170753.0,410355.0
2281,QN18,201602,168744.0,407332.0
2282,QN18,201603,172968.0,448275.0
2283,QN18,201604,151622.0,403752.0
2284,QN18,201605,152411.0,415845.0
2285,QN18,201606,94974.0,221760.0
2286,QN18,201607,125034.0,305171.0
2287,QN18,201608,156589.0,398064.0
2288,QN18,201609,148103.0,397915.0
2289,QN18,201610,149524.0,405229.0
2290,QN18,201611,166709.0,430597.0
2291,QN18,201612,131783.0,348085.0
2292,QN18,201701,157520.0,419350.0
2293,QN18,201702,125331.0,287513.0
2294,QN18,201703,119416.0,329201.0
2295,QN18,201704,146192.0,380730.0
2296,QN18,201705,147869.0,410623.0
2297,QN18,201706,71373.0,210719.0
2298,QN18,201707,131916.0,371845.0
2299,QN18,201708,136816.0,390571.0
2300,QN18,201709,106500.0,298602.0
2301,QN18,201710,146866.0,405438.0
2302,QN18,201711,144849.0,409591.0
2303,QN18,201712,80043.0,221596.0
2304,QN20,201601,240459.0,308172.0
2305,QN20,201602,233689.0,303602.0
2306,QN20,201603,277638.0,348953.0
2307,QN20,201604,265862.0,329523.0
2308,QN20,201605,270493.0,333334.0
2309,QN20,201606,142006.0,175534.0
2310,QN20,201607,196110.0,242239.0
2311,QN20,201608,260862.0,325719.0
2312,QN20,201609,269859.0,336798.0
2313,QN20,201610,246282.64583333334,365250.1666666667
2314,QN20,201611,255885.0,327470.0
2315,QN20,201612,186791.0,244282.0
2316,QN20,201701,249858.0,312251.0
2317,QN20,201702,173125.0,224223.0
2318,QN20,201703,352155.5,272000.8402777778
2319,QN20,201704,213916.0,269715.0
2320,QN20,201705,263732.0,328954.0
2321,QN20,201706,132745.0,166185.0
2322,QN20,201707,214.0,21.0
2323,QN20,201708,680.0,3.0
2324,QN20,201709,99335.0,111177.0
2325,QN20,201710,148249.0,161131.0
2326,QN20,201711,138278.0,152216.0
2327,QN20,201712,66396.0,74098.0
2328,QN22,201601,1138616.0,1438699.0
2329,QN22,201602,1136575.0,1458311.0
2330,QN22,201603,1160376.0,1557332.0
2331,QN22,201604,1058951.0,1455556.0
2332,QN22,201605,1105830.0,1528401.0
2333,QN22,201606,587807.0,802819.0
2334,QN22,201607,832448.0,1131284.0
2335,QN22,201608,1073501.0,1493055.0
2336,QN22,201609,1089509.0,1523401.0
2337,QN22,201610,1072337.0,1519741.0
2338,QN22,201611,1166901.0,1567863.0
2339,QN22,201612,1038373.875,1493709.625
2340,QN22,201701,1115752.0,1488127.0
2341,QN22,201702,807233.0,1071622.0
2342,QN22,201703,832584.0,1163325.0
2343,QN22,201704,989134.0,1415635.0
2344,QN22,201705,1053201.0,1515088.0
2345,QN22,201706,548682.0,780495.0
2346,QN22,201707,1016629.0,1407154.0
2347,QN22,201708,1043765.0,1459770.0
2348,QN22,201709,817527.0,1133809.0
2349,QN22,201710,1084006.0,1509927.0
2350,QN22,201711,1161182.0,1508701.0
2351,QN22,201712,592875.0,765413.0
2352,QN26,201601,934471.0,1380999.0
2353,QN26,201602,953798.0,1398821.0
2354,QN26,201603,2283853.0,4202400.0
2355,QN26,201604,901963.0,1477775.0
2356,QN26,201605,1019954.0,85170662.0
2357,QN26,201606,494506.0,808972.0
2358,QN26,201607,710598.0,1130187.0
2359,QN26,201608,929374.0,1502861.0
2360,QN26,201609,947364.0,1539232.0
2361,QN26,201610,1006591.0,1557931.0
2362,QN26,201611,1061953.0,1554918.0
2363,QN26,201612,795012.0,1209136.0
2364,QN26,201701,976601.0,1478089.0
2365,QN26,201702,708015.0,1068500.0
2366,QN26,201703,762084.0,1195677.0
2367,QN26,201704,938053.0,1476348.0
2368,QN26,201705,3962513.7083333335,85154583.0
2369,QN26,201706,3962513.7083333335,84773064.0
2370,QN26,201707,2837171.0,6883352.0
2371,QN26,201708,953366.0,1497541.0
2372,QN26,201709,3932007.0,12733225.0
2373,QN26,201710,1118190.0,1599531.0
2374,QN26,201711,1752130.0,2823961.0
2375,QN26,201712,533338.0,793078.0
2376,QN28,201601,679971.0,1102129.0
2377,QN28,201602,697781.0,1125156.0
2378,QN28,201603,17669822.0,5319327.154513889
2379,QN28,201604,651286.0,1142499.0
2380,QN28,201605,692042.0,1193412.0
2381,QN28,201606,374486.0,635367.0
2382,QN28,201607,8971957.0,17367511.0
2383,QN28,201608,2052767.0,1544465.0
2384,QN28,201609,1710736.0,1759969.0
2385,QN28,201610,678136.0,1185228.0
2386,QN28,201611,713822.0,1211548.0
2387,QN28,201612,569082.0,957050.0
2388,QN28,201701,708297.0,1197229.0
2389,QN28,201702,499752.0,829538.0
2390,QN28,201703,4773064.371527778,3222548.535951967
2391,QN28,201704,640906.0,1132486.0
2392,QN28,201705,676078.0,1182749.0
2393,QN28,201706,356180.0,624620.0
2394,QN28,201707,636207.0,1112358.0
2395,QN28,201708,639509.0,1130897.0
2396,QN28,201709,507542.0,898699.0
2397,QN28,201710,661753.0,1184116.0
2398,QN28,201711,666702.0,1154144.0
2399,QN28,201712,344513.0,590500.0
2400,QN29,201601,1559944.0,2500636.0
2401,QN29,201602,2196998.0,3365594.0
2402,QN29,201603,1658686.0,2768220.0
2403,QN29,201604,1550713.0,2633086.0
2404,QN29,201605,1570802.0,2696495.0
2405,QN29,201606,8795777.0,4156976.612847222
2406,QN29,201607,1161858.0,1932678.0
2407,QN29,201608,3415141.0,5302338.0
2408,QN29,201609,1511250.0,2579065.0
2409,QN29,201610,1656633.0,2916547.0
2410,QN29,201611,1689057.0,2659060.0
2411,QN29,201612,1344160.0,2113176.0
2412,QN29,201701,1592638.0,2536137.0
2413,QN29,201702,1131050.0,1761183.0
2414,QN29,201703,1665187.0,5804040.0
2415,QN29,201704,1520240.0,2813314.0
2416,QN29,201705,1527802.0,2639752.0
2417,QN29,201706,825257.0,1401128.0
2418,QN29,201707,1458233.0,2438225.0
2419,QN29,201708,1498885.0,2482490.0
2420,QN29,201709,5042676.0,2860295.0
2421,QN29,201710,1576637.0,2629983.0
2422,QN29,201711,2616335.3489583335,3540816.05504919
2423,QN29,201712,4559180.375,6711222.708333333
2424,QN31,201601,17876116.0,3281095.0
2425,QN31,201602,252571439.0,92599520.125
2426,QN31,201603,2188192.0,14042570.085286459
2427,QN31,201604,5474059.0,4447502.0
2428,QN31,201605,2847151.0,4664929.0
2429,QN31,201606,3946230.0,3836204.0
2430,QN31,201607,1527326.0,2178016.0
2431,QN31,201608,2140939.0,2863624.0
2432,QN31,201609,17512993.0,3100840.0
2433,QN31,201610,64248365.338541664,3142021.0
2434,QN31,201611,2149309.0,3140947.0
2435,QN31,201612,1559648.0,2269686.0
2436,QN31,201701,2180113.0,2939792.0
2437,QN31,201702,16816775.0,2609183.0
2438,QN31,201703,1586497.0,2410368.0
2439,QN31,201704,1949170.0,2881211.0
2440,QN31,201705,2173271.0,3279995.0
2441,QN31,201706,1115155.0,1645312.0
2442,QN31,201707,1892515.0,2692271.0
2443,QN31,201708,1962349.0,2913470.0
2444,QN31,201709,14405989.0,28925261.0
2445,QN31,201710,2193933.0,3260304.0
2446,QN31,201711,2097056.0,3124052.0
2447,QN31,201712,124795582.125,34150750.921875
2448,QN35,201601,140438.0,160645.0
2449,QN35,201602,138609.0,160415.0
2450,QN35,201603,151971.0,179465.0
2451,QN35,201604,130821.0,165071.0
2452,QN35,201605,136566.0,172298.0
2453,QN35,201606,69585.0,86548.0
2454,QN35,201607,96543.0,122070.0
2455,QN35,201608,124441.0,232643.0
2456,QN35,201609,132426.0,165954.0
2457,QN35,201610,144607.0,171388.0
2458,QN35,201611,152073.0,171977.0
2459,QN35,201612,111704.0,131285.0
2460,QN35,201701,144844.0,163883.0
2461,QN35,201702,101729.0,116536.0
2462,QN35,201703,114534.0,136790.0
2463,QN35,201704,129551.0,159811.0
2464,QN35,201705,143781.0,177211.0
2465,QN35,201706,69807.0,89190.0
2466,QN35,201707,95790.0,125030.0
2467,QN35,201708,111862.0,145268.0
2468,QN35,201709,101030.0,125607.0
2469,QN35,201710,138749.0,175670.0
2470,QN35,201711,146151.0,173151.0
2471,QN35,201712,75654.0,89742.0
2472,QN53,201601,124135.0,193144.0
2473,QN53,201602,147139.87847222222,284670.671875
2474,QN53,201603,126751.0,216239.0
2475,QN53,201604,121618.0,195074.0
2476,QN53,201605,294514.0,385116.0
2477,QN53,201606,65126.0,103451.0
2478,QN53,201607,88530.0,140220.0
2479,QN53,201608,105005.0,184356.0
2480,QN53,201609,431491.0833333333,201996.44986979166
2481,QN53,201610,94153.0,182373.0
2482,QN53,201611,107348.0,202185.0
2483,QN53,201612,148275.0,270267.0
2484,QN53,201701,96922.0,179971.0
2485,QN53,201702,67248.0,129439.0
2486,QN53,201703,76923.0,150476.0
2487,QN53,201704,79154.0,167708.0
2488,QN53,201705,139721.0,280312.0
2489,QN53,201706,43367.0,93478.0
2490,QN53,201707,80614.0,172008.0
2491,QN53,201708,79599.0,172217.0
2492,QN53,201709,68896.0,142041.0
2493,QN53,201710,94085.0,188172.0
2494,QN53,201711,103748.0,195713.0
2495,QN53,201712,61788.0,91658.0
2496,QN54,201601,81462.0,182446.0
2497,QN54,201602,83524.0,188792.0
2498,QN54,201603,87358.0,213160.0
2499,QN54,201604,75869.0,180104.0
2500,QN54,201605,81250.0,184374.0
2501,QN54,201606,45635.0,94050.0
2502,QN54,201607,70546.0,132014.0
2503,QN54,201608,91987.0,177201.0
2504,QN54,201609,95542.0,185474.0
2505,QN54,201610,92762.0,180085.0
2506,QN54,201611,98928.0,182683.0
2507,QN54,201612,69711.0,134961.0
2508,QN54,201701,88639.0,166657.0
2509,QN54,201702,53528.0,104030.0
2510,QN54,201703,38913.0,101828.0
2511,QN54,201704,22909.0,98602.0
2512,QN54,201705,22905.0,104542.0
2513,QN54,201706,11996.0,54998.0
2514,QN54,201707,23888.0,97180.0
2515,QN54,201708,25499.0,99350.0
2516,QN54,201709,20840.0,80060.0
2517,QN54,201710,37590.0,112527.0
2518,QN54,201711,38261.0,109356.0
2519,QN54,201712,22627.0,54624.0
2520,QN55,201601,145806.0,222841.0
2521,QN55,201602,157122.0,242298.0
2522,QN55,201603,170425.0,280717.0
2523,QN55,201604,147829.0,240702.0
2524,QN55,201605,158498.0,244906.0
2525,QN55,201606,75966.0,117166.0
2526,QN55,201607,112483.0,173227.0
2527,QN55,201608,160841.0,243575.0
2528,QN55,201609,157908.0,246836.0
2529,QN55,201610,153777.0,242022.0
2530,QN55,201611,161034.0,245958.0
2531,QN55,201612,101417.0,154695.0
2532,QN55,201701,157098.0,233070.0
2533,QN55,201702,112011.0,170522.0
2534,QN55,201703,119702.0,186428.0
2535,QN55,201704,135281.0,217896.0
2536,QN55,201705,146059.0,233169.0
2537,QN55,201706,83800.0,128488.0
2538,QN55,201707,150159.0,230908.0
2539,QN55,201708,150287.0,241163.0
2540,QN55,201709,107007.0,188546.0
2541,QN55,201710,145317.0,250930.0
2542,QN55,201711,150872.0,233343.0
2543,QN55,201712,78182.0,121445.0
2544,QN56,201601,112496.0,289272.0
2545,QN56,201602,349745.0,1118372.8333333333
2546,QN56,201603,1119255.0,838276.8263888889
2547,QN56,201604,166728.0,382986.0
2548,QN56,201605,183299.0,407224.0
2549,QN56,201606,1112479.0,838276.8263888889
2550,QN56,201607,143805.0,304153.0
2551,QN56,201608,205257.0,450346.0
2552,QN56,201609,185655.0,418373.0
2553,QN56,201610,197963.0,457820.0
2554,QN56,201611,177843.0,408485.0
2555,QN56,201612,135759.0,315298.0
2556,QN56,201701,169383.0,383238.0
2557,QN56,201702,119410.0,275949.0
2558,QN56,201703,140198.0,322002.0
2559,QN56,201704,168774.0,379920.0
2560,QN56,201705,180547.0,412063.0
2561,QN56,201706,93062.0,219105.0
2562,QN56,201707,170315.0,380509.0
2563,QN56,201708,176594.0,861826.0
2564,QN56,201709,137019.0,319634.0
2565,QN56,201710,184338.0,438215.0
2566,QN56,201711,880656.0,592847.0
2567,QN56,201712,85111.0,203629.0
2568,QN60,201601,756670.0,861498.0
2569,QN60,201602,900409.75,1328414.0
2570,QN60,201603,883444.0,998317.0
2571,QN60,201604,823079.0,927969.0
2572,QN60,201605,841478.0,949845.0
2573,QN60,201606,444450.0,501462.0
2574,QN60,201607,600554.0,676837.0
2575,QN60,201608,794564.0,894652.0
2576,QN60,201609,824698.0,929735.0
2577,QN60,201610,839972.0,933288.0
2578,QN60,201611,809240.0,919094.0
2579,QN60,201612,780436.5729166666,1575172.0
2580,QN60,201701,786803.0,889273.0
2581,QN60,201702,730682.0,794710.0
2582,QN60,201703,667801.0,753520.0
2583,QN60,201704,797119.0,898847.0
2584,QN60,201705,875453.0,976678.0
2585,QN60,201706,379221.0,436355.0
2586,QN60,201707,652630.0,735167.0
2587,QN60,201708,766913.0,853234.0
2588,QN60,201709,946990.0,996888.0
2589,QN60,201710,870381.0,964388.0
2590,QN60,201711,792917.0,902862.0
2591,QN60,201712,401497.0,461806.0
2592,QN61,201601,1830820.0,2631429.0
2593,QN61,201602,1959007.0,2784636.0
2594,QN61,201603,2151317.0,14180953.791666666
2595,QN61,201604,1868482.0,2783182.0
2596,QN61,201605,2405573.0,3441244.0
2597,QN61,201606,979471.0,1476822.0
2598,QN61,201607,1760390.0,2410862.0
2599,QN61,201608,1919963.0,2837009.0
2600,QN61,201609,2822465.0,3734312.0
2601,QN61,201610,1827534.0,2754958.0
2602,QN61,201611,4235360.0,3839306.0
2603,QN61,201612,1483156.0,2138955.0
2604,QN61,201701,3802025.0,5446453.0
2605,QN61,201702,1319278.0,1876144.0
2606,QN61,201703,3505908.0,4736453.0
2607,QN61,201704,3278724.0,6445577.0
2608,QN61,201705,1992845.0,2944906.0
2609,QN61,201706,1261415.0,1909184.0
2610,QN61,201707,2209124.0,9748621.199652778
2611,QN61,201708,2827972.5,6548563.291304977
2612,QN61,201709,1590988.0,2388896.0
2613,QN61,201710,1907029.0,2834134.0
2614,QN61,201711,1993812.0,2711674.0
2615,QN61,201712,945708.0,1361388.0
2616,QN63,201601,642239.0,773464.0
2617,QN63,201602,646885.0,780668.0
2618,QN63,201603,758740.0,898556.0
2619,QN63,201604,698350.0,824334.0
2620,QN63,201605,746391.0,880913.0
2621,QN63,201606,401904.0,468802.0
2622,QN63,201607,556428.0,652362.0
2623,QN63,201608,724491.0,849388.0
2624,QN63,201609,733485.0,875634.0
2625,QN63,201610,751189.0,874467.0
2626,QN63,201611,700686.0,837423.0
2627,QN63,201612,465379.0,566110.0
2628,QN63,201701,678176.0,800431.0
2629,QN63,201702,463232.0,555316.0
2630,QN63,201703,543079.0,647639.0
2631,QN63,201704,944989.0,1040730.0
2632,QN63,201705,679617.0,834606.0833333334
2633,QN63,201706,395273.0,463539.0
2634,QN63,201707,689865.0,805146.0
2635,QN63,201708,713512.0,828024.0
2636,QN63,201709,565957.0,658455.0
2637,QN63,201710,771625.0,881246.0
2638,QN63,201711,687736.0,817740.0
2639,QN63,201712,349238.0,417853.0
2640,QN68,201601,216264.0,290999.0
2641,QN68,201602,212602.0,291742.0
2642,QN68,201603,227835.0,339020.0
2643,QN68,201604,207634.0,315123.0
2644,QN68,201605,217877.0,327880.0
2645,QN68,201606,118878.0,175772.0
2646,QN68,201607,167978.0,243288.0
2647,QN68,201608,210851.0,317172.0
2648,QN68,201609,204187.0,320218.0
2649,QN68,201610,212937.0,328996.0
2650,QN68,201611,216448.0,332880.0
2651,QN68,201612,158758.0,248217.0
2652,QN68,201701,219127.0,315423.0
2653,QN68,201702,144917.0,218774.0
2654,QN68,201703,160395.0,259933.0
2655,QN68,201704,201813.0,324292.0
2656,QN68,201705,198230.0,338572.0
2657,QN68,201706,105898.0,173313.0
2658,QN68,201707,188409.0,294916.0
2659,QN68,201708,191456.0,309874.0
2660,QN68,201709,151828.0,247737.0
2661,QN68,201710,208620.0,358171.0
2662,QN68,201711,240618.0,389024.0
2663,QN68,201712,126695.0,199770.0
2664,QN70,201601,671825.0,906103.0
2665,QN70,201602,651966.0,890156.0
2666,QN70,201603,691763.0,993828.0
2667,QN70,201604,627149.0,910639.0
2668,QN70,201605,631126.0,929694.0
2669,QN70,201606,332600.0,490961.0
2670,QN70,201607,469966.0,662879.0
2671,QN70,201608,597937.0,859376.0
2672,QN70,201609,602830.0,890779.0
2673,QN70,201610,617700.0,904591.0
2674,QN70,201611,679161.0,941290.0
2675,QN70,201612,513136.0,712246.0
2676,QN70,201701,684075.0,921176.0
2677,QN70,201702,467488.0,641720.0
2678,QN70,201703,502579.0,725906.0
2679,QN70,201704,571364.0,856401.0
2680,QN70,201705,569757.0,877567.0
2681,QN70,201706,312568.0,461705.0
2682,QN70,201707,564654.0,802972.0
2683,QN70,201708,528178.0,778653.0
2684,QN70,201709,412904.0,633527.0
2685,QN70,201710,489956.0,720909.0
2686,QN70,201711,270505.0,399619.0
2687,QN70,201712,144751.0,219437.0
2688,QN72,201601,517788.0,692099.0
2689,QN72,201602,550181.0,723966.0
2690,QN72,201603,1027045.0,740632.21875
2691,QN72,201604,495203.0,743340.0
2692,QN72,201605,1004233.375,873866.25
2693,QN72,201606,276080.0,404125.0
2694,QN72,201607,369855.0,546011.0
2695,QN72,201608,496247.0,716840.0
2696,QN72,201609,491635.0,742687.0
2697,QN72,201610,507552.0,759663.0
2698,QN72,201611,553614.0,755529.0
2699,QN72,201612,406880.0,566405.0
2700,QN72,201701,548264.0,732500.0
2701,QN72,201702,384164.0,521465.0
2702,QN72,201703,396609.0,580723.0
2703,QN72,201704,468284.0,711246.0
2704,QN72,201705,438880.0,688404.0
2705,QN72,201706,257852.0,389301.0
2706,QN72,201707,455535.0,665826.0
2707,QN72,201708,411898.0,613013.0
2708,QN72,201709,347381.0,518365.0
2709,QN72,201710,530045.0,797681.0
2710,QN72,201711,627767.0,868568.0
2711,QN72,201712,325768.0,457068.0
2712,QN98,201601,65072.0,91456.0
2713,QN98,201602,193913.0,113576.0
2714,QN98,201603,82329.0,118596.0
2715,QN98,201604,178084.0,129559.0
2716,QN98,201605,91848.0,133210.0
2717,QN98,201606,49196.0,70600.0
2718,QN98,201607,67996.0,95543.0
2719,QN98,201608,118323.35069444444,116807.30902777777
2720,QN98,201609,174729.41666666666,210693.41666666666
2721,QN98,201610,130914.0,120018.0
2722,QN98,201611,108718.0,81303.0
2723,QN98,201612,91143.0,71114.0
2724,QN98,201701,145424.0,98469.0
2725,QN98,201702,75411.0,59628.0
2726,QN98,201703,74004.0,68032.0
2727,QN98,201704,99600.0,92157.0
2728,QN98,201705,123319.0,169122.0
2729,QN98,201706,172310.0,135973.0
2730,QN98,201707,120178.0,117106.0
2731,QN98,201708,128802.0,110813.0
2732,QN98,201709,89392.0,79895.0
2733,QN98,201710,116263.0,104795.0
2734,QN98,201711,109174.0,88483.0
2735,QN98,201712,59899.0,40591.0
2736,QN99,201601,51897.0,48746.0
2737,QN99,201602,54983.0,52210.0
2738,QN99,201603,78898.0,76148.0
2739,QN99,201604,178779.0,125874.0
2740,QN99,201605,149108.79166666666,140849.45833333334
2741,QN99,201606,122763.0,82482.0
2742,QN99,201607,161731.0,109362.0
2743,QN99,201608,255968.0,192191.0
2744,QN99,201609,234173.0,210723.0
2745,QN99,201610,118134.0,79198.0
2746,QN99,201611,64719.0,64086.0
2747,QN99,201612,173454.0,248591.0
2748,QN99,201701,61658.0,56092.0
2749,QN99,201702,41693.0,42974.0
2750,QN99,201703,49509.0,50073.0
2751,QN99,201704,272561.0,205349.0
2752,QN99,201705,173519.0,126333.0
2753,QN99,201706,122135.0,77471.0
2754,QN99,201707,199680.0,135395.0
2755,QN99,201708,284931.0,218412.0
2756,QN99,201709,173815.0,126927.0
2757,QN99,201710,85438.0,87448.0
2758,QN99,201711,66350.0,67807.0
2759,QN99,201712,27330.0,29040.0
